,label,message
5034,0,"* Was really good to see you the other day dudette, been missing you!"
5035,0,I want to go to perumbavoor
5036,0,How many times i told in the stage all use to laugh. You not listen aha.
5037,1,You will not believe it but it is true. It is Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
5038,0,(You did not hear it from me)
5039,0,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.
5040,0,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.
5041,1,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/you/natalie2k9 STOP? Send STOP FRND to 62468
5042,0,She ran off with a younger man. we will make pretty babies together :)
5043,1,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.
5044,0,O ic lol. Should play 9 doors sometime yo
5045,0,"Do Not Know, my dad said he coming home 2 bring us out 4 lunch. Yup i go w you lor. I call you when i reach school lor..."
5046,0,"We have sent JD for Customer Service cum Accounts Executive to you are mail id, For details contact us"
5047,0,Desires- you going to doctor 4 liver. And get a bit stylish. Get you are hair managed. That Is it.
5048,0,Hmmm.still we do not have opener?
5049,0,Yeah so basically any time next week you can get away from your mom &amp; get up before 3
5050,0,"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)"
5051,0,I will vote for wherever my heart guides me
5052,0,With my sis lor... We juz watched italian job.
5053,0,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ..."
5054,0,Lmao you know me so well...
5055,1,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
5056,0,Am on a train back from northampton so i am afraid not! I am staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?
5057,0,Goodnight da thangam I really miss you dear.
5058,0,Hey next sun 1030 there is a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free
5059,0,"Geeeee ... Your internet is really bad today, eh ?"
5060,1,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674
5061,0,I think i am disturbing her da
5062,0,"Sorry, I will call you  later. I am in meeting sir."
5063,0,Have Not stuck at orchard in my dad's car. Going 4 dinner now. YOU leh? So r they free tonight?
5064,0,Ok i also wan 2 watch e 9 pm show...
5065,0,I do not know lei... Like dun haf...
5066,0,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.
5067,0,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.
5068,1,83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 
5069,0,Talk to g and x about that
5070,0,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju)
5071,1,5p 4 alfie Moon's Children in need song on you are mob. Tell you are m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
5072,0,As in different styles?
5073,1,WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.
5074,0,Gud ni8 dear..slp well..take care..swt dreams..Muah..
5075,0,I want to sent  &lt;#&gt; mesages today. That Is y. Sorry if i hurts
5076,1,"This is the 2nd attempt to contract YOU, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921"
5077,0,"Well, i am glad you did not find it totally disagreeable ... Lol"
5078,0,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh."
5079,1,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.
5080,0,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet you afterwards.
5081,0,"Keep you are problems in you are heart, b'coz nobody will fight for you. Only you &amp; you have to fight for you are self &amp; win the battle. -VIVEKANAND- G 9t.. SD..
ham	Yeah, give me a call if you have got a minute
ham	HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL YOU"""
5082,0,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies let us recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-)
5083,0,Aiya we discuss later lar... Pick ü up at 4 is it?
5084,0,Hey happy birthday...
5085,0,Sorry i missed your call. Can you please call back.
5086,0,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?
5087,0,"Good morning, i am suffering from fever and dysentry ..will not be able to come to office today."
5088,0,I will not do anything de.
5089,0,What type of stuff do you sing?
5090,0,"St andre, virgil's cream"
5091,0,No no. I will check all rooms befor activities
5092,0,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt..."
5093,0,Gokila is talking with you aha:)
5094,0,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem."
5095,0,K.k.this month kotees birthday know?
5096,0,But i am really really broke oh. No amount is too small even  &lt;#&gt; 
5097,0,Sorry about that this is my mates phone and i did not write it love Kate
5098,1,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!"
5099,0,"Ah, well that confuses things, does not it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -though he may not come cos of money."
5100,0,"Aight, call me once you are close"
5101,0,Nope that is fine. I might have a nap though! 
5102,1,This message is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com
5103,0,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ
5104,0,"A Boy loved a gal. He propsd bt she did not mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn you run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8"
5105,0,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..that is my prob
5106,0,Ding me on ya break fassyole! Blacko from londn
5107,0,I REALLY NEED 2 KISS YOU I MISS YOU MY BABY FROM YOU ARE BABY 4EVA
5108,0,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
5109,0,Oh you got many responsibilities.
5110,1,You have 1 new message. Please call 08715205273
5111,0,I have reached sch already...
5112,1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 
5113,0,YOU definitely need a module from e humanities dis sem izzit? YOU wan 2 take other modules 1st?
5114,0,Argh why the fuck is nobody in town ;_;
5115,1,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply."
5116,0,Thanks. Fills me with complete calm and reassurance! 
5117,0,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....
5118,0,Are you driving or training?
5119,0,Lol for real. She told my dad I have cancer
5120,1,PRIVATE! Your 2003 Account Statement for 078
5121,0,"Oops I did have it,  &lt;#&gt; ?"
5122,0,NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?
5123,0,"Hi Chikku, send some nice msgs"
5124,0,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary"
5125,0,"After my work ah... Den 6 plus lor... YOU workin oso rite... Den go orchard lor, no other place to go liao..."
5126,0,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola"
5127,0,Cuz ibored. And don want to study
5128,0,Wot about on wed nite I am 3 then but only til 9!
5129,0,"Rose for red,red for blood,blood for heart,heart for you. But you for me.... Send it is to all you are friends.. Including me.. If you like me.. If you get back, 1-you r poor in relation! 2-you need some 1 to support 3-you r frnd 2 many 4-some1 luvs you 5+- some1 is praying god to marry you.:-) try it...."
5130,0,Any way where are you and what doing.
5131,0,That sucks. I will go over so you can do my hair. You will do it free right?
5132,0,it is still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; 
5133,0,"Hmm... Do Not Know leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep."
5134,0,Sday only joined.so training we started today:)
5135,0,Sorry * was at the grocers.
5136,0,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?
5137,1,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
5138,0,Yup... I have not been there before... You want to go for the yoga? I can call up to book 
5139,0,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers because I am not getting owed in the face.
5140,0,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.
5141,1,FREE for 1st week! No1 Nokia tone 4 you are mobile every week just txt NOKIA to 8077 Get txting and tell you are mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
5142,0,Now that you have started do not stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.
5143,0,Hi darlin i am on helens fone i am going to b up the princes 2 nite please come up tb love Kate
5144,0,I am in office now da:)where are you?
5145,0,Aiyar you so poor thing... I give you my support k... Jia you! I will think of you...
5146,0,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.
5147,1,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
5148,0,K..then come wenever you lik to come and also tel vikky to come by getting free time..:-)
5149,0,Pls call me da. What happen.
5150,0,"Happy new year to you and you are family...may this new year bring happiness , stability and tranquility to you are vibrant colourful life:):)"
5151,0,No problem with the renewal. I.ll do it right away but i do not know his details.
5152,0,I Do Not Know. I am sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i am a failure in everything. Nobody wants me and now i feel like i am failing you.
5153,0,Have not left yet so probably going to be here til dinner
5154,0,"Like  &lt;#&gt; , same question"
5155,0,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY
5156,0,"Sir, I need Velusamy sir's date of birth and company bank facilities details."
5157,0,K k:) sms chat with me.
5158,0,I will come with karnan car. Please wait till 6pm will directly goto doctor.
5159,0,No but the bluray player can
5160,0,Ok... Then r we meeting later?
5161,0,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!
5162,0,Just send a text. We will skype later.
5163,0,Ok leave no need to ask
5164,1,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid you are mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p"
5165,0,Ü still got lessons?  Ü in sch?
5166,0,Y she dun believe leh? I tot i told her it is true already. I thk she muz c us tog then she believe.
5167,0,Oh did you charge camera
5168,0,"I‘ve got some salt, you can rub it in my open wounds if you like!"
5169,0,Now i am going for lunch.
5170,0,I am in school now n i will be in da lab doing some stuff give me a call when ü r done.
5171,0,Oh k. . I will come tomorrow
5172,0,"Aight, text me tonight and we will see what is up"
5173,0,YOU 2.
5174,0,Water logging in desert. Geoenvironmental implications.
5175,0,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
5176,0,Company is very good.environment is terrific and food is really nice:)
5177,0,"Very strange.  and  are watching the 2nd one now but i am in bed. Sweet dreams, miss you "
5178,1,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!
5179,0,"Hi hope you r both ok, he said he would text and he has not, have you seen him, let me down gently please "
5180,0,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I cannot get enough. I adore you, Ahmad *kisses*"
5181,0,K sure am in my relatives home. Sms me de. Pls:-)
5182,0,I sent them. Do you like?
5183,0,"Fuuuuck I need to stop sleepin, sup"
5184,0,I am in town now so i will jus take mrt down later.
5185,0,I just cooked a rather nice salmon a la you
5186,0,I uploaded mine to Facebook
5187,0,WHAT TIME YOU WRKIN?
5188,0,Okie
5189,1,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
5190,1,Our records indicate you maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this message. 2 stop txt STOP
5191,0,"Sorry, I will call later"
5192,0,Oh oh... Den muz change plan liao... Go back have to yan jiu again...
5193,0,"It is wylie, you in tampa or sarasota?"
5194,0,Ok... Take you are time n enjoy you are dinner...
5195,0,Darren was saying dat if you meeting da ge den we dun meet 4 dinner. Cos later you leave xy will feel awkward. Den you meet him 4 lunch lor.
5196,1,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic "
5197,0,I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..
5198,0,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.
5199,0,Ugh my leg hurts. Musta overdid it on mon.
5200,1,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk
5201,1,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
5202,0,WOT STUDENT DISCOUNT CAN YOU GET ON BOOKS?
5203,0,Me fine..absolutly fine
5204,0,How come she can get it? Should b quite different to guess rite...
5205,1,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt
5206,0,I will reach you are home in  &lt;#&gt;  minutes
5207,0,"Babe, I am answering you, cannot you see me ? Maybe you would better reboot YM ... I got the photo ... It is great !"
5208,0,Hi.what you think about match?
5209,0,"I know you are thinkin malaria. But relax, children cannot handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop"
5210,0,Dai i downloaded but there is only exe file which i can only run that exe after installing.
5211,0,It is only yesterday true true.
5212,0,K.k.how is your business now?
5213,0,3 pa but not selected.
5214,1,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/you/nat27081980 STOP? Send STOP FRND to 62468
5215,0,I keep ten rs in my shelf:) buy two egg.
5216,0,I am late. I will be there at
5217,0,Well that is nice. Too bad i cannot eat it
5218,0,I accidentally brought them home in the box
5219,0,Pls she needs to dat slowly or she will vomit more.
5220,0,I have to take exam with in march 3
5221,0,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)"
5222,0,5 nights...We nt staying at port step liao...Too ex
5223,0,If I die I want you to have all my stuffs.
5224,0,OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV YOU DA GOSSIP L8R. XXX
5225,0,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts YOU Smile becoz SOMEONE still Loves to see you Smiling!!
5226,0,Prabha..i am soryda..realy..frm heart i am sory
5227,0,I re-met alex nichols from middle school and it turns out he is dealing!
5228,1,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04
5229,0,It means you could not keep you are words.
5230,0,"Nope, I am still in the market"
5231,0,I realise you are a busy guy and i am trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day
5232,1,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
5233,0,Hey what how about your project. Started aha da.
5234,0,Ok cool. See ya then.
5235,0,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?
5236,0,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
5237,1,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch 
5238,0,Yeah I can still give you a ride
5239,0,"Jay wants to work out first, how is 4 sound?"
5240,0,"Gud gud..k, chikku tke care.. sleep well gud nyt"
5241,0,Its a part of checking IQ
5242,0,Hmm thinking lor...
5243,0,Of course ! Do not tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*
5244,0,thanks for the temales it was wonderful. Thank. Have a great week.
5245,0,Thank you princess! I want to see your nice juicy booty...
5246,0,Have not eaten all day. I am sitting here staring at this juicy pizza and I cannot eat it. These meds are ruining my life.
5247,0,Gud ni8 dear..slp well..take care..swt dreams..Muah..
5248,0,YOU come n search tat vid..not finishd..
5249,0,"K I am leaving soon, be there a little after 9"
5250,1,Urgent! Please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+
5251,0,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!"
5252,0,You do your studies alone without anyones help. If you cannot no need to study.
5253,0,Please tell me not all of my car keys are in your purse
5254,0,I did not get anything da
5255,0,Ok... Sweet dreams...
5256,0,Well she is in for a big surprise!
5257,0,"As usual..iam fine, happy &amp; doing well..:)"
5258,0,1 in cbe. 2 in chennai.
5259,0,Can help you swoop by picking you up from wherever you are other birds r meeting if you want.
5260,0,If anyone calls for a treadmill say you will buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .
5261,0,I absolutely LOVE South Park! I only recently started watching the office.
5262,0,Did you see that film:)
5263,0,Pls speak with me. I will not ask anything other then you friendship.
5264,0,"Storming message: Wen you lift d phne, you say ""HELLO"" Do you knw wt is d real meaning of HELLO?? . . . It is d name of a girl..! . . . Yes.. And you knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@"
5265,0,Gud ni8.swt drms.take care
5266,0,HI DARLIN ITS KATE ARE YOU UP FOR DOIN SOMETHIN TONIGHT? I AM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF YOU CAN
5267,0,Anything lar then ü not going home 4 dinner?
5268,0,"ER, ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE ;> how is bout you shexy? Pete Xx"
5269,1,"If you do not, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy "
5270,0,Did you fix the teeth?if not do it as soon as possible.ok take care.
5271,0,So you wan 2 come for our dinner tonight a not?
5272,0,"Hello.How you doing?What you been up 2?When will you b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!"
5273,0,Its too late:)but its k.wish you the same.
5274,0,"Hi. Hope you are day * good! Back from walk, table booked for half eight. Let me know when you are coming over."
5275,0,Oh yeah clearly it is my fault
5276,0,Do Not Know leh cannot remember mayb lor. So wat time r we meeting tomorrow?
5277,0,"Best message: It is hard to be with a person, when you know that one more step foward will make you fall in love.. &amp; One step back can ruin you are friendship.. good night:-) ..."
5278,1,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm
5279,0,"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG""."
5280,0,"Vikky, come around  &lt;TIME&gt; .."
5281,0,"And how you will do that, princess? :)"
5282,0,I have gone into get info bt do not know what to do
5283,0,"Yeah, probably here for a while"
5284,0,Sent me you are email id soon
5285,1,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18"
5286,0,I am still pretty weak today .. Bad day ?
5287,0,Hey ! Do not forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...
5288,0,An excellent thought by a misundrstud frnd: I knw you hate me bt the day wen you'll knw the truth you'll hate urself:-( Gn:-)
5289,0,Hey! Congrats 2u2. id love 2 but i have had 2 go home!
5290,0,Dear where you. Call me
5291,0,Xy trying smth now. YOU eat already? We have not...
5292,1,Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+
5293,0,I donno its in your genes or something
5294,1,XMAS iscoming & you are awarded either £500 CD gift vouchers & free entry 2 are £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription 
5295,0,Alex says he is not ok with you not being ok with it
5296,0,Are you coming to the funeral home
5297,0,My darling sister. How are you doing. When is school resuming. Is there a minimum wait period before you reapply? Do take care
5298,0,I.ll hand her my phone to chat wit you
5299,0,Well good morning mr . How Is london treatin' ya treacle?
5300,0,I cannot make it tonight
5301,0,At WHAT TIME should i come tomorrow
5302,0,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.
5303,0,"I can. But it will tell quite long, cos i have not finish my film yet..."
5304,0,Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.
5305,0,Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?
5306,0,Ill be at yours in about 3 mins but look out for me
5307,0,What you did in  leave.
5308,0,I am coming back on Thursday. Yay. Is it going to be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. How Is school. Or do you call it work now
5309,0,"Jolly good! By the way,  will give you tickets for sat eve 7.30. Speak before then x"
5310,0,"yeah, that is what I was thinking"
5311,0,K.k:)i am going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1
5312,0,Here got you are favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait you are stomach start rumbling...
5313,0,My sister going to earn more than me da.
5314,1,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
5315,0,Hahaha..use your brain dear
5316,0,Jus finish watching tv... YOU?
5317,0,"K, fyi I am back in my parents' place in south tampa so I might need to do the deal somewhere else"
5318,0,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*"
5319,0,Kothi print out marandratha.
5320,0,But we have not got da topic yet rite?
5321,0,Ok no problem... Yup i am going to sch at 4 if i rem correctly...
5322,0,"Thanks, I will keep that in mind"
5323,0,Aah bless! How is your arm?
5324,0,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards."
5325,0,"Gal n boy walking in d park. gal-can i hold you are hand? boy-y? do you think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)"
5326,0,What makes you most happy?
5327,0,Wishing you a wonderful week.
5328,0,Sweet heart how are you?
5329,0,"Sir, waiting for your letter."
5330,0,Dude i am no longer a pisces. I Am an aquarius now.
5331,0,X course it 2yrs. Just so her messages on messenger lik you r sending me
5332,0,I think steyn surely get one wicket:)
5333,0,"Neither [in sterm voice] - i am studying. All fine with me! Not sure the  thing will be resolved, though. Anyway. Have a fab hols"
5334,0,"Garbage bags, eggs, jam, bread, hannaford wheat chex"
5335,0,No. It is not pride. I am almost  &lt;#&gt;  years old and should not be takin money from my kid. You are not supposed to have to deal with this stuff. This is grownup stuff--why i do not tell you.
5336,0,Sounds better than my evening i am just doing my costume. I Am not sure what time i finish tomorrow but i will txt you at the end.
5337,0,My birthday is on feb  &lt;#&gt;  da. .
5338,0,So when do you want to gym?
5339,0,You would like that would not you? Jerk!
5340,0,Are you awake? Is there snow there?
5341,0,And of course you should make a stink!
5342,1,"you r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/message.2 unsubscribe txt STOP 2 84128,custcare 08712405020"
5343,0,No go. No openings for that room 'til after thanksgiving without an upcharge.
5344,0,When you guys planning on coming over?
5345,0,Wat ü doing now?
5346,0,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
5347,0,No sir. That is why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.
5348,0,Do I? I thought I put it back in the box
5349,0,I am home...
5350,0,No one interested. May be some business plan.
5351,0,Yup it is at paragon... I have not decided whether 2 cut yet... Hee...
5352,0,Good morning princess! Have a great day!
5353,0,Guai... Ü shd haf seen him when he is naughty... Ü so free today? Can go jogging...
5354,0,Aiyo cos i sms ü then ü neva reply so i wait 4 ü to reply lar. I tot ü have not finish you are lab wat.
5355,0,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)"
5356,0,Tell me something. That Is okay.
5357,0,Ok
5358,0,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I will still bring a bottle. Red or white? See you tomorrow
5359,0,This is you are face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell you are face astrology.... am waiting. quick reply...
5360,0,"Hey, iouri gave me your number, I am wylie, ryan's friend"
5361,0,Yep get with the program. You are slacking.
5362,0,I am in inside office..still filling forms.don know when they leave me.
5363,0,"I think your mentor is , but not 100 percent sure."
5364,1,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate)
5365,1,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
5366,1,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611
5367,0,Just trying to figure out when I am suppose to see a couple different people this week. We said we would get together but I did not set dates
5368,1,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!
5369,0,Hi mom we might be back later than  &lt;#&gt; 
5370,1,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?
5371,0,"Lol, oh you got a friend for the dog ?"
5372,0,"Ok., is any problem to you frm him? Wats matter?"
5373,0,"K I will head out in a few mins, see you there"
5374,0,Do you konw waht is rael FRIENDSHIP I Am gving yuo an exmpel: Jsut ese tihs message.. Evrey splleing of tihs message is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
5375,0,I cannot pick the phone right now. Pls send a message
5376,0,I do not want you to leave. But i am barely doing what i can to stay sane. fighting with you constantly is not helping.
5377,1,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270
5378,1,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022"
5379,0,Somebody set up a website where you can play hold them using eve online spacebucks
5380,0,Its sunny in california. The weather's just cool
5381,1,You have 1 new message. Call 0207-083-6089
